"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","participantId","condition"
"2024-04-11 03:43:05","2024-04-11 03:44:25","0",157,"100","79","1","2024-04-11 03:44:26","R_3PFyM5ju8hepq9W","","","","",152,153,"anonymous","EN","1","6660061BA161472D89BDF1CB5F6FEF0D","50","60","60","","","","","","","","6660061BA161472D89BDF1CB5F6FEF0D","Control"
"2024-04-11 03:30:03","2024-04-11 03:47:04","0",158,"100","1021","1","2024-04-11 03:47:05","R_6C2TMzvXpH7XNqz","","","","",153,154,"anonymous","EN","1","DDF173F493F84AE09EAA9EBB07578542","","","","9","7","4","0559-0439-3132-9338","7","7","4","DDF173F493F84AE09EAA9EBB07578542","Experience"
"2024-04-11 03:47:02","2024-04-11 03:47:53","0",159,"100","50","1","2024-04-11 03:47:53","R_1qjAvecHHxhLHuE","","","","",154,155,"anonymous","EN","1","3ACA5629045140EA8F0C8375D72B18DF","0","0","0","","","","","","","","3ACA5629045140EA8F0C8375D72B18DF","Control"
"2024-04-11 03:51:41","2024-04-11 03:52:08","0",160,"100","27","1","2024-04-11 03:52:09","R_3HcQUctBnlsRtrq","","","","",155,156,"anonymous","EN","1","DA4D51D0205B4B4D9E0EE8013EFC46A2","60","90","80","","","","","","","","DA4D51D0205B4B4D9E0EE8013EFC46A2","Control"
"2024-04-11 03:37:32","2024-04-11 03:54:03","0",161,"100","991","1","2024-04-11 03:54:04","R_1LuIigt7pJExNqo","","","","",156,157,"anonymous","EN","1","9549B10742314771B435C1035A83D4E8","","","","10","7","9","2499-1845-7780-2991","9","10","10","9549B10742314771B435C1035A83D4E8","Experience"
"2024-04-11 03:54:51","2024-04-11 03:55:51","0",162,"100","60","1","2024-04-11 03:55:52","R_77a3IBGiSWBxnxM","","","","",157,158,"anonymous","EN","1","2757A2F6A892474B8F513CA3A94FD08B","0","0","0","","","","","","","","2757A2F6A892474B8F513CA3A94FD08B","Control"
"2024-04-11 03:28:24","2024-04-11 03:59:10","0",163,"100","1846","1","2024-04-11 03:59:10","R_7c1Pnif5A1H5dQs","","","","",158,159,"anonymous","EN","1","1BB2F7BCFF204F869A86A204DC3BD58C","","","","50","72","60","8829-3070-2095-1116","50","32","50","1BB2F7BCFF204F869A86A204DC3BD58C","Experience"
"2024-04-11 04:04:06","2024-04-11 04:04:48","0",164,"100","42","1","2024-04-11 04:04:49","R_5pciMURMzQEVXiB","","","","",159,160,"anonymous","EN","1","087D9030446F4708A77326B5446D41EA","0","5","0","","","","","","","","087D9030446F4708A77326B5446D41EA","Control"
"2024-04-11 04:05:34","2024-04-11 04:05:55","0",165,"100","21","1","2024-04-11 04:05:57","R_7dZdWhqOguW7AMx","","","","",160,161,"anonymous","EN","1","EE5B6ECBD0AB4F448E473BAE04F4D322","0","0","0","","","","","","","","EE5B6ECBD0AB4F448E473BAE04F4D322","Control"
"2024-04-11 03:42:26","2024-04-11 04:06:00","0",166,"100","1414","1","2024-04-11 04:06:00","R_2Qyu0do9sy7JvIl","","","","",161,162,"anonymous","EN","1","3223F99E988D4779A8DFFF0AD98058A9","","","","37","34","37","1682-8484-7738-2719","30","30","30","3223F99E988D4779A8DFFF0AD98058A9","Experience"
"2024-04-11 04:05:51","2024-04-11 04:06:15","0",167,"100","23","1","2024-04-11 04:06:15","R_7qQc89PtrpuiSxm","","","","",162,163,"anonymous","EN","1","B480F8A5265B482CAFB6C133462E2FE6","0","0","0","","","","","","","","B480F8A5265B482CAFB6C133462E2FE6","Control"
"2024-04-11 04:06:06","2024-04-11 04:06:30","0",168,"100","23","1","2024-04-11 04:06:30","R_8YzM7yY0m1ybMU9","","","","",163,164,"anonymous","EN","1","A247620E78444DE4885DEBEC395C965D","13","7","12","","","","","","","","A247620E78444DE4885DEBEC395C965D","Control"
"2024-04-11 03:49:43","2024-04-11 04:06:30","0",169,"100","1006","1","2024-04-11 04:06:31","R_1IVK4Axlj3TMXgQ","","","","",164,165,"anonymous","EN","1","68A2E0B84F7A42FEB7B7D309888A0B7F","","","","8","8","8","7246-9344-2656-6206","0","0","0","68A2E0B84F7A42FEB7B7D309888A0B7F","Experience"
"2024-04-11 03:43:50","2024-04-11 04:06:46","0",170,"100","1375","1","2024-04-11 04:06:47","R_7Xyb8HlhtJv7LEZ","","","","",116,116,"anonymous","EN","1","431D57A6B91844BA89E1B0883A0A596B","","","","93","87","70","9274-9164-5252-7801","81","78","80","431D57A6B91844BA89E1B0883A0A596B","Experience"
"2024-04-11 04:06:20","2024-04-11 04:06:47","0",171,"100","27","1","2024-04-11 04:06:48","R_6U9hAiaOlRZ8O8O","","","","",165,166,"anonymous","EN","1","44868EDA2C3A4FBCB7C1774219F60587","21","21","38","","","","","","","","44868EDA2C3A4FBCB7C1774219F60587","Control"
"2024-04-11 04:06:43","2024-04-11 04:07:39","0",172,"100","55","1","2024-04-11 04:07:40","R_7F8LtznOQr3ThFT","","","","",166,167,"anonymous","EN","1","94544A63C0E34D93BD1CA885C0D0D0A1","20","10","10","","","","","","","","94544A63C0E34D93BD1CA885C0D0D0A1","Control"
"2024-04-11 03:46:37","2024-04-11 04:08:19","0",173,"100","1301","1","2024-04-11 04:08:19","R_1iOSTDAyxLJVPaU","","","","",167,168,"anonymous","EN","1","800BD28C6B45471DA4E1DD3ACFF52291","","","","4","7","7","5388-9676-6170-7202","4","7","7","800BD28C6B45471DA4E1DD3ACFF52291","Experience"
"2024-04-11 04:10:46","2024-04-11 04:11:21","0",174,"100","35","1","2024-04-11 04:11:22","R_790JhVFcIHNjMgV","","","","",168,169,"anonymous","EN","1","41C99B9AA1B64130A4BA9CC27E9DD12F","40","100","100","","","","","","","","41C99B9AA1B64130A4BA9CC27E9DD12F","Control"
"2024-04-11 04:11:31","2024-04-11 04:12:29","0",175,"100","57","1","2024-04-11 04:12:30","R_6mn1oLEI18YtGMl","","","","",69,69,"anonymous","EN","1","F2AEBB8D5711430EAE5812770390A61E","9","0","10","","","","","","","","F2AEBB8D5711430EAE5812770390A61E","Control"
"2024-04-11 04:12:07","2024-04-11 04:13:03","0",176,"100","55","1","2024-04-11 04:13:03","R_7OuAEnn0hiUt5oH","","","","",169,170,"anonymous","EN","1","849308D4784E44EC9A2A6D7562C0B570","93","90","92","","","","","","","","849308D4784E44EC9A2A6D7562C0B570","Control"
"2024-04-11 03:57:10","2024-04-11 04:13:05","0",177,"100","954","1","2024-04-11 04:13:06","R_1onnyFyXyBme0Y0","","","","",170,171,"anonymous","EN","1","E33BCFDCFB54482A9AB5822BDC4ADCC6","","","","20","34","37","0491-0841-5544-3067","17","22","23","E33BCFDCFB54482A9AB5822BDC4ADCC6","Experience"
"2024-04-11 03:47:16","2024-04-11 04:13:57","0",178,"100","1600","1","2024-04-11 04:13:57","R_12m4JW5spjItZuy","","","","",171,172,"anonymous","EN","1","95B0EA0BAE8C48B49846E68DA092C38A","","","","50","40","62","5133-8247-8348-1956","30","18","50","95B0EA0BAE8C48B49846E68DA092C38A","Experience"
"2024-04-11 04:14:51","2024-04-11 04:15:30","0",179,"100","39","1","2024-04-11 04:15:31","R_1XvBaELq5zzG1UJ","","","","",172,173,"anonymous","EN","1","7C998485827347399AD3E184F7F114E7","12","0","12","","","","","","","","7C998485827347399AD3E184F7F114E7","Control"
"2024-04-11 04:02:01","2024-04-11 04:19:46","0",180,"100","1065","1","2024-04-11 04:19:47","R_7rHF7p2cu2RYCq2","","","","",173,174,"anonymous","EN","1","CEF983DB1EC143EA9AF03F616A805184","","","","45","43","45","3124-1282-8636-9066","41","32","39","CEF983DB1EC143EA9AF03F616A805184","Experience"
"2024-04-11 04:21:24","2024-04-11 04:23:16","0",181,"100","111","1","2024-04-11 04:23:16","R_5OdezR47DAPJpHU","","","","",45,45,"anonymous","EN","1","CF4DCD9BB106425A95773B519803438B","0","0","0","","","","","","","","CF4DCD9BB106425A95773B519803438B","Control"
"2024-04-11 04:25:31","2024-04-11 04:26:13","0",182,"100","41","1","2024-04-11 04:26:13","R_6B8wylf4Xlwzv3T","","","","",174,175,"anonymous","EN","1","DA8B15BC54254E0FBD50D7B01A50DBE8","37","44","41","","","","","","","","DA8B15BC54254E0FBD50D7B01A50DBE8","Control"
"2024-04-11 04:25:28","2024-04-11 04:28:40","0",183,"100","192","1","2024-04-11 04:28:41","R_7dmJA1lVoFis5lL","","","","",175,176,"anonymous","EN","1","A3980FB12E25421DB75056DCBCE36285","95","100","100","","","","","","","","A3980FB12E25421DB75056DCBCE36285","Control"
"2024-04-11 03:52:14","2024-04-11 04:29:11","0",184,"100","2216","1","2024-04-11 04:29:11","R_20lfCf1teDJZQYK","","","","",176,177,"anonymous","EN","1","67550B0A8CC84323BF8A30B2D0D33B6B","","","","30","30","30","2613-2043-5128-6120","5","15","10","67550B0A8CC84323BF8A30B2D0D33B6B","Experience"
"2024-04-11 04:12:33","2024-04-11 04:29:50","0",185,"100","1036","1","2024-04-11 04:29:50","R_8xBExEfkbcfJ9Yd","","","","",177,178,"anonymous","EN","1","1CF7C21F094A41B787AA4786ED542DC9","","","","50","40","50","6014-8571-9559-1936","40","30","38","1CF7C21F094A41B787AA4786ED542DC9","Experience"
"2024-04-11 04:28:44","2024-04-11 04:30:03","0",186,"100","78","1","2024-04-11 04:30:04","R_7uInBNGRsgS9zXf","","","","",178,179,"anonymous","EN","1","906DB4F6D9734AF08B4D5BFCBD5E51B5","60","10","60","","","","","","","","906DB4F6D9734AF08B4D5BFCBD5E51B5","Control"
"2024-04-11 04:13:56","2024-04-11 04:30:14","0",187,"100","978","1","2024-04-11 04:30:15","R_71AGJIYO7ACoulV","","","","",179,180,"anonymous","EN","1","2CF1611F97FB4EDB92812FC173C05D5E","","","","53","31","56","5691-8469-3700-0782","51","38","50","2CF1611F97FB4EDB92812FC173C05D5E","Experience"
"2024-04-11 04:30:21","2024-04-11 04:30:58","0",188,"100","37","1","2024-04-11 04:30:58","R_2U4xMawBHW2Tz9p","","","","",180,181,"anonymous","EN","1","018E6F52A2D64AF2BD9D7B26BD95EEF1","10","10","20","","","","","","","","018E6F52A2D64AF2BD9D7B26BD95EEF1","Control"
"2024-04-11 04:17:01","2024-04-11 04:33:27","0",189,"100","986","1","2024-04-11 04:33:28","R_7p9km7prFBV2Rm0","","","","",181,182,"anonymous","EN","1","70302D29EC7E409A990D95CE3BC81342","","","","10","0","15","7692-5187-3734-5789","0","5","5","70302D29EC7E409A990D95CE3BC81342","Experience"
"2024-04-11 04:14:50","2024-04-11 04:33:30","0",190,"100","1120","1","2024-04-11 04:33:31","R_6lsLtN3oIWlfe0h","","","","",182,183,"anonymous","EN","1","457DE29BD7DE4BA3A54C9F5CEAEEC89A","","","","0","0","0","0382-0171-8529-2448","0","0","0","457DE29BD7DE4BA3A54C9F5CEAEEC89A","Experience"
"2024-04-11 04:16:09","2024-04-11 04:33:33","0",191,"100","1043","1","2024-04-11 04:33:33","R_66ApgDkRFPqlMGZ","","","","",183,184,"anonymous","EN","1","2A9426322C3440179E27437CC2A57230","","","","16","76","59","3689-1931-7776-4042","28","70","66","2A9426322C3440179E27437CC2A57230","Experience"
"2024-04-11 04:34:15","2024-04-11 04:35:07","0",192,"100","51","1","2024-04-11 04:35:07","R_51i8dQRYHcsW8vU","","","","",184,185,"anonymous","EN","1","B042FE32B34A41BC81539817FD2BD5C1","60","70","80","","","","","","","","B042FE32B34A41BC81539817FD2BD5C1","Control"
"2024-04-11 04:35:34","2024-04-11 04:36:18","0",193,"100","43","1","2024-04-11 04:36:19","R_16bxZP7aNVS7bLQ","","","","",185,186,"anonymous","EN","1","94F71E0FC55B4A3396CC1454BBED7A1D","10","10","10","","","","","","","","94F71E0FC55B4A3396CC1454BBED7A1D","Control"
"2024-04-11 04:19:46","2024-04-11 04:36:30","0",194,"100","1004","1","2024-04-11 04:36:31","R_2aobJVmQ1kuXNF7","","","","",186,187,"anonymous","EN","1","8FAC28A2D7694DE0BBC3FCF3543A1042","","","","74","59","90","4460-9059-4657-4367","60","36","72","8FAC28A2D7694DE0BBC3FCF3543A1042","Experience"
"2024-04-11 04:37:16","2024-04-11 04:38:28","0",195,"100","71","1","2024-04-11 04:38:28","R_1LZoXXGFGA04n2Z","","","","",187,188,"anonymous","EN","1","6C65F86A348F40D6AA44636FA43E4808","34","46","37","","","","","","","","6C65F86A348F40D6AA44636FA43E4808","Control"
"2024-04-11 04:37:21","2024-04-11 04:39:07","0",196,"100","105","1","2024-04-11 04:39:07","R_1ezVDiTiW7NnyxF","","","","",188,189,"anonymous","EN","1","3765DE826DE6446F867FF77A69F2AB4D","5","5","0","","","","","","","","3765DE826DE6446F867FF77A69F2AB4D","Control"
"2024-04-11 04:17:03","2024-04-11 04:39:12","0",197,"100","1328","1","2024-04-11 04:39:13","R_4ZpXPyvNUlkexX3","","","","",189,190,"anonymous","EN","1","51FEBFF937B34A048BC792A1CB251A14","","","","80","80","80","8084-2434-0814-4755","80","80","80","51FEBFF937B34A048BC792A1CB251A14","Experience"
"2024-04-11 04:38:50","2024-04-11 04:39:24","0",198,"100","34","1","2024-04-11 04:39:24","R_2gC10z7IP1TvzX3","","","","",190,191,"anonymous","EN","1","A7F43F1957C44B7DA6ECC73C9058EA94","40","30","40","","","","","","","","A7F43F1957C44B7DA6ECC73C9058EA94","Control"
"2024-04-11 04:39:38","2024-04-11 04:39:59","0",199,"100","20","1","2024-04-11 04:39:59","R_2Kvj467Rcx9U3bA","","","","",191,192,"anonymous","EN","1","757649A93CB94B75A0161FD02A0BD864","0","0","0","","","","","","","","757649A93CB94B75A0161FD02A0BD864","Control"
"2024-04-11 04:26:28","2024-04-11 04:42:33","0",200,"100","964","1","2024-04-11 04:42:33","R_2O8xCXBDPSFH9f3","","","","",192,193,"anonymous","EN","1","D1C3AA5CE5094A38933E5FF10697F325","","","","7","3","3","8858-6616-8599-8901","3","3","3","D1C3AA5CE5094A38933E5FF10697F325","Experience"
"2024-04-11 04:27:20","2024-04-11 04:43:16","0",201,"100","956","1","2024-04-11 04:43:17","R_7n78FBGd1tOawoB","","","","",193,194,"anonymous","EN","1","56BA83ADF9BD49A7906616AC4C815F76","","","","28","0","24","8168-0945-4523-0763","25","0","21","56BA83ADF9BD49A7906616AC4C815F76","Experience"
"2024-04-11 04:43:15","2024-04-11 04:44:02","0",202,"100","46","1","2024-04-11 04:44:02","R_1EaaTVvYrcnNUqW","","","","",194,195,"anonymous","EN","1","C1F4EAD8F61545299FBC887B184B7CE9","20","20","20","","","","","","","","C1F4EAD8F61545299FBC887B184B7CE9","Control"
"2024-04-11 04:25:07","2024-04-11 04:44:18","0",203,"100","1150","1","2024-04-11 04:44:18","R_73gwF2URTiXWYX0","","","","",195,196,"anonymous","EN","1","D8CFF96DD33243A39CB6B4A838667ED3","","","","0","0","0","4041-5368-4825-6313","0","0","0","D8CFF96DD33243A39CB6B4A838667ED3","Experience"
"2024-04-11 04:43:42","2024-04-11 04:44:19","0",204,"100","36","1","2024-04-11 04:44:20","R_3ZKeqiCDLa6wrUW","","","","",196,197,"anonymous","EN","1","8772FA5CB29247CCB540DAE99E0A1258","1","1","3","","","","","","","","8772FA5CB29247CCB540DAE99E0A1258","Control"
"2024-04-11 04:43:35","2024-04-11 04:45:06","0",205,"100","90","1","2024-04-11 04:45:07","R_1jcvwvqiHg3nhsF","","","","",197,198,"anonymous","EN","1","58CBADD914294AB69955A7541368516C","50","0","50","","","","","","","","58CBADD914294AB69955A7541368516C","Control"
"2024-04-11 04:28:53","2024-04-11 04:45:25","0",206,"100","992","1","2024-04-11 04:45:25","R_7JWlPe8QoaHye7z","","","","",198,199,"anonymous","EN","1","A71D930CDB48467F889B83B489924987","","","","55","60","55","5233-5640-7910-8895","60","70","70","A71D930CDB48467F889B83B489924987","Experience"
"2024-04-11 04:30:34","2024-04-11 04:46:47","0",207,"100","972","1","2024-04-11 04:46:47","R_2rTs2lA9n8dAYqo","","","","",199,200,"anonymous","EN","1","F9B4CE0F2970452BBA71011E2E8BE56D","","","","0","0","0","3197-9762-3274-8708","0","0","0","F9B4CE0F2970452BBA71011E2E8BE56D","Experience"
"2024-04-11 04:45:57","2024-04-11 04:46:51","0",208,"100","53","1","2024-04-11 04:46:51","R_2igGG7U3vUs5dxp","","","","",200,201,"anonymous","EN","1","3483D6937BAD412F8398E3D8C9DAA243","61","65","58","","","","","","","","3483D6937BAD412F8398E3D8C9DAA243","Control"
"2024-04-11 04:30:50","2024-04-11 04:47:35","0",209,"100","1004","1","2024-04-11 04:47:35","R_5PiCCP4WofTnVUR","","","","",201,202,"anonymous","EN","1","41DD0ADC4C22439B9A954DD7B9930EC1","","","","74","82","73","3392-1763-7719-7461","22","9","3","41DD0ADC4C22439B9A954DD7B9930EC1","Experience"
"2024-04-11 04:32:44","2024-04-11 04:48:52","0",210,"100","968","1","2024-04-11 04:48:52","R_2Mb6dTB9bRLazDL","","","","",202,203,"anonymous","EN","1","71AEE38C92B24C568F612B9014229FF4","","","","75","73","73","7581-6264-5363-5822","67","67","67","71AEE38C92B24C568F612B9014229FF4","Experience"
"2024-04-11 04:45:20","2024-04-11 04:50:58","0",211,"100","337","1","2024-04-11 04:50:58","R_28LvzXlRMXegOpH","","","","",203,204,"anonymous","EN","1","DEEF0E90185D4F25861EE47DCD2DA0EB","45","40","40","","","","","","","","DEEF0E90185D4F25861EE47DCD2DA0EB","Control"
"2024-04-11 04:51:17","2024-04-11 04:51:50","0",212,"100","33","1","2024-04-11 04:51:52","R_1QLEtfZOrf00i7U","","","","",204,205,"anonymous","EN","1","D45FF8DCEB9945BEA96E90B69CA84D06","65","70","75","","","","","","","","D45FF8DCEB9945BEA96E90B69CA84D06","Control"
"2024-04-11 04:35:52","2024-04-11 04:53:42","0",213,"100","1070","1","2024-04-11 04:53:43","R_45WuKshWjWBQiWa","","","","",205,206,"anonymous","EN","1","36B83176DA574D56976600B92F7A1593","","","","2","2","14","2793-2144-3006-7111","2","5","0","36B83176DA574D56976600B92F7A1593","Experience"
"2024-04-11 04:36:26","2024-04-11 04:54:19","0",214,"100","1072","1","2024-04-11 04:54:20","R_77iXNeUCoBA1DHW","","","","",206,207,"anonymous","EN","1","5AC65B5622094D25B1073F6941DA0BA0","","","","70","40","50","9340-0440-1225-3989","70","30","50","5AC65B5622094D25B1073F6941DA0BA0","Experience"
"2024-04-11 04:36:41","2024-04-11 04:55:41","0",215,"100","1139","1","2024-04-11 04:55:41","R_57CD6BnShdu278q","","","","",207,208,"anonymous","EN","1","859637A2BD5949DF95C047186873A69D","","","","60","10","10","7999-2324-2568-8964","55","5","5","859637A2BD5949DF95C047186873A69D","Experience"
"2024-04-11 04:40:39","2024-04-11 04:56:33","0",216,"100","954","1","2024-04-11 04:56:34","R_65oGY0xNplLjT4R","","","","",208,209,"anonymous","EN","1","A25B2B08DF8D4469AA2A69B0FD3578C1","","","","83","73","77","4831-0018-3700-4037","66","56","60","A25B2B08DF8D4469AA2A69B0FD3578C1","Experience"
"2024-04-11 04:56:25","2024-04-11 04:56:52","0",217,"100","26","1","2024-04-11 04:56:53","R_8TBtrpJGMd8JqpA","","","","",209,210,"anonymous","EN","1","7EE8BD074D08465092037F61167610B1","0","0","0","","","","","","","","7EE8BD074D08465092037F61167610B1","Control"
"2024-04-11 04:56:00","2024-04-11 04:57:00","0",218,"100","59","1","2024-04-11 04:57:01","R_8t2IOVtMcEkXVlb","","","","",210,211,"anonymous","EN","1","3815EF1D26874BBEB7DCEF0527F112C7","65","35","85","","","","","","","","3815EF1D26874BBEB7DCEF0527F112C7","Control"
"2024-04-11 04:58:56","2024-04-11 04:59:15","0",219,"100","18","1","2024-04-11 04:59:15","R_3fDntlbSDOXCH4s","","","","",211,212,"anonymous","EN","1","A5C3D32B75AA485E895A9B529561FD78","10","21","10","","","","","","","","A5C3D32B75AA485E895A9B529561FD78","Control"
"2024-04-11 04:42:25","2024-04-11 04:59:48","0",220,"100","1042","1","2024-04-11 04:59:49","R_3rvNF53wuGUsSUV","","","","",212,213,"anonymous","EN","1","625E9C4ADE9D46D5966BDD8C8BEECAE0","","","","20","15","20","8240-2973-8634-1104","20","15","20","625E9C4ADE9D46D5966BDD8C8BEECAE0","Experience"
"2024-04-11 04:21:55","2024-04-11 05:03:04","0",221,"100","2468","1","2024-04-11 05:03:04","R_50GO978qDX2KTPX","","","","",213,214,"anonymous","EN","1","5556B69CF17E47E5B2A64659E43400D2","","","","5","8","5","4147-2320-6395-1766","2","3","3","5556B69CF17E47E5B2A64659E43400D2","Experience"
"2024-04-11 05:02:27","2024-04-11 05:03:12","0",222,"100","44","1","2024-04-11 05:03:12","R_1cImSqXtF3OB2BH","","","","",214,215,"anonymous","EN","1","A72F33AF5703426386FCB2F4CF7E7B28","60","76","88","","","","","","","","A72F33AF5703426386FCB2F4CF7E7B28","Control"
"2024-04-11 05:02:55","2024-04-11 05:03:21","0",223,"100","26","1","2024-04-11 05:03:22","R_24e1dxzr64uZXFz","","","","",215,216,"anonymous","EN","1","B2A2ADCC8DA641E2B7F2162532EB402A","8","0","6","","","","","","","","B2A2ADCC8DA641E2B7F2162532EB402A","Control"
"2024-04-11 04:36:57","2024-04-11 05:04:31","0",224,"100","1653","1","2024-04-11 05:04:31","R_2He2iQircXWjf4O","","","","",216,217,"anonymous","EN","1","AF33F003A3A54828BD839D51631828D2","","","","50","50","50","4193-2992-1600-8929","18","18","17","AF33F003A3A54828BD839D51631828D2","Experience"
"2024-04-11 05:03:51","2024-04-11 05:04:40","0",225,"100","48","1","2024-04-11 05:04:40","R_6ZV6db8qFJ9xKZ1","","","","",217,218,"anonymous","EN","1","194B407920E54E169614F93C42925AB2","0","0","0","","","","","","","","194B407920E54E169614F93C42925AB2","Control"
"2024-04-11 05:05:03","2024-04-11 05:06:17","0",226,"100","73","1","2024-04-11 05:06:18","R_5loDfMCfOOA8EIz","","","","",218,219,"anonymous","EN","1","31D4175571A14F4E84BF88D248E92969","0","0","0","","","","","","","","31D4175571A14F4E84BF88D248E92969","Control"
"2024-04-11 05:06:36","2024-04-11 05:07:12","0",227,"100","36","1","2024-04-11 05:07:12","R_70TrEueKM6h6XBV","","","","",219,220,"anonymous","EN","1","4EDB01F886EB4B80A31521AF5C1BF2F5","0","0","4","","","","","","","","4EDB01F886EB4B80A31521AF5C1BF2F5","Control"
"2024-04-11 05:07:48","2024-04-11 05:08:24","0",228,"100","36","1","2024-04-11 05:08:25","R_2kOj9ws80P4Qb2y","","","","",220,221,"anonymous","EN","1","5A1F20D06AE74E2F873BA6161A598FA7","0","0","0","","","","","","","","5A1F20D06AE74E2F873BA6161A598FA7","Control"
"2024-04-11 05:08:08","2024-04-11 05:08:42","0",229,"100","33","1","2024-04-11 05:08:42","R_2Tq1CM3Pe6vUv6l","","","","",221,222,"anonymous","EN","1","B0F3D828DA0648879DD759D0EBE637EB","0","0","0","","","","","","","","B0F3D828DA0648879DD759D0EBE637EB","Control"
"2024-04-11 05:08:51","2024-04-11 05:09:29","0",230,"100","37","1","2024-04-11 05:09:29","R_22JGMsenaKa40Ot","","","","",222,223,"anonymous","EN","1","DBA683D3F6E14A6AADF8F6499BE436F6","69","28","65","","","","","","","","DBA683D3F6E14A6AADF8F6499BE436F6","Control"
"2024-04-11 05:10:09","2024-04-11 05:10:51","0",231,"100","41","1","2024-04-11 05:10:51","R_1JjTspCau58GTLe","","","","",223,224,"anonymous","EN","1","B42980F82ABC4E609E8D69777B61F1BA","11","14","16","","","","","","","","B42980F82ABC4E609E8D69777B61F1BA","Control"
"2024-04-11 05:10:29","2024-04-11 05:10:57","0",232,"100","27","1","2024-04-11 05:10:57","R_3gzqqIqS8f4msTf","","","","",224,225,"anonymous","EN","1","4A6B19005318406EA6ADB00DF70122F3","70","30","40","","","","","","","","4A6B19005318406EA6ADB00DF70122F3","Control"
"2024-04-11 05:10:46","2024-04-11 05:11:14","0",233,"100","28","1","2024-04-11 05:11:15","R_1ZOr5GuIspasrTz","","","","",225,226,"anonymous","EN","1","2A4F79A57FDD4234A83C3F1D927F7F51","100","0","0","","","","","","","","2A4F79A57FDD4234A83C3F1D927F7F51","Control"
"2024-04-11 05:10:45","2024-04-11 05:11:29","0",234,"100","44","1","2024-04-11 05:11:29","R_2gTiniJ53IA4PUV","","","","",226,227,"anonymous","EN","1","70C4307BFA6748DF88672E1C835B12FE","63","61","77","","","","","","","","70C4307BFA6748DF88672E1C835B12FE","Control"
"2024-04-11 05:09:07","2024-04-11 05:12:37","0",235,"100","210","1","2024-04-11 05:12:38","R_34HrbwRlhDxBD9l","","","","",227,228,"anonymous","EN","1","ADA5FFDA5CFF45D69A0F351871A21C67","16","15","15","","","","","","","","ADA5FFDA5CFF45D69A0F351871A21C67","Control"
"2024-04-11 05:12:33","2024-04-11 05:13:24","0",236,"100","51","1","2024-04-11 05:13:24","R_2uxnv9zEMPEFuEi","","","","",228,229,"anonymous","EN","1","742E34F5543B4A69B32260B65D3404F9","14","9","15","","","","","","","","742E34F5543B4A69B32260B65D3404F9","Control"
"2024-04-11 05:12:35","2024-04-11 05:14:54","0",237,"100","138","1","2024-04-11 05:14:54","R_26bu4SrLhmmfJN7","","","","",229,230,"anonymous","EN","1","DF85431D41AF4BBE81CEEB0B5A145E09","8","11","6","","","","","","","","DF85431D41AF4BBE81CEEB0B5A145E09","Control"
"2024-04-11 05:14:21","2024-04-11 05:15:28","0",238,"100","66","1","2024-04-11 05:15:28","R_1tle88dDvuMZYJV","","","","",230,231,"anonymous","EN","1","D114B08DC6C847CFA1C3C15354741922","0","0","0","","","","","","","","D114B08DC6C847CFA1C3C15354741922","Control"
"2024-04-11 05:14:40","2024-04-11 05:15:32","0",239,"100","51","1","2024-04-11 05:15:32","R_22QYkib3ZLL1YZw","","","","",231,232,"anonymous","EN","1","81123A22E1B44B7C9191C9E93E480004","20","20","20","","","","","","","","81123A22E1B44B7C9191C9E93E480004","Control"
"2024-04-11 05:16:14","2024-04-11 05:16:57","0",240,"100","43","1","2024-04-11 05:16:58","R_2JDAOHbtCRj7LoK","","","","",232,233,"anonymous","EN","1","A458F05F81D44C5C9625C648A87BBFDE","70","69","69","","","","","","","","A458F05F81D44C5C9625C648A87BBFDE","Control"
"2024-04-11 05:15:47","2024-04-11 05:17:05","0",241,"100","78","1","2024-04-11 05:17:05","R_52LMe0OHwIMMZPQ","","","","",233,234,"anonymous","EN","1","5A7F5BC62EDE4B7A9441CACD096B13ED","80","30","63","","","","","","","","5A7F5BC62EDE4B7A9441CACD096B13ED","Control"
"2024-04-11 05:16:48","2024-04-11 05:17:22","0",242,"100","34","1","2024-04-11 05:17:23","R_2dDuxXGjgX3JU2Z","","","","",234,235,"anonymous","EN","1","F72AAEAA755041F6AA79ECE84CD76F41","30","5","15","","","","","","","","F72AAEAA755041F6AA79ECE84CD76F41","Control"
"2024-04-11 05:17:00","2024-04-11 05:17:53","0",243,"100","52","1","2024-04-11 05:17:53","R_2iCswultlNJwxII","","","","",235,236,"anonymous","EN","1","8E8EF0EC9F264A9FBE87F6A2D7EF0ACD","0","0","0","","","","","","","","8E8EF0EC9F264A9FBE87F6A2D7EF0ACD","Control"
"2024-04-11 05:00:56","2024-04-11 05:18:20","0",244,"100","1044","1","2024-04-11 05:18:21","R_5EmpSBN5NTTCRdG","","","","",236,237,"anonymous","EN","1","38F0713B7CAE47A8A99183E63455B086","","","","61","67","66","1901-2572-5411-3769.","65","64","65","38F0713B7CAE47A8A99183E63455B086","Experience"
